Face_Index,Vertex_Coordinates,Red,Green,Blue
4940,"(-3.174641, 15.755714, -1.257509); (-3.345622, 15.662323, -1.484933); (-3.304002, 15.360718, -1.42319); (-3.135897, 15.446152, -1.199781)",0.8,0.8,0.8
4941,"(-3.38558, 15.95726, -1.569999); (-3.538068, 15.851181, -1.800658); (-3.494974, 15.566544, -1.715743); (-3.345622, 15.662323, -1.484933)",0.8,0.8,0.8
4942,"(-4.228086, 3.370766, 2.1323); (-4.217979, 3.272034, 2.390384); (-4.237259, 3.55471, 2.435878); (-4.254962, 3.656273, 2.177888)",0.8,0.8,0.8
4943,"(-4.176654, 2.991562, 2.345543); (-4.217979, 3.272034, 2.390384); (-4.228086, 3.370766, 2.1323); (-4.181346, 3.0877, 2.087577)",0.8,0.8,0.8
4944,"(-4.24156, 3.463966, 1.874683); (-4.254118, 3.551193, 1.617484); (-4.199835, 3.26326, 1.573702); (-4.192315, 3.17778, 1.830145)",0.8,0.8,0.8
4945,"(-4.24156, 3.463966, 1.874683); (-4.192315, 3.17778, 1.830145); (-4.181346, 3.0877, 2.087577); (-4.228086, 3.370766, 2.1323)",0.8,0.8,0.8
4946,"(-4.254118, 3.551193, 1.617484); (-4.269244, 3.631668, 1.360897); (-4.21155, 3.341782, 1.317262); (-4.199835, 3.26326, 1.573702)",0.8,0.8,0.8
4947,"(-4.199835, 3.26326, 1.573702); (-4.21155, 3.341782, 1.317262); (-4.141493, 3.055939, 1.275551); (-4.134619, 2.978294, 1.531665)",0.8,0.8,0.8
4948,"(-4.220573, 3.414177, 1.060819); (-4.149615, 3.12648, 1.01924); (-4.141493, 3.055939, 1.275551); (-4.21155, 3.341782, 1.317262)",0.8,0.8,0.8
4949,"(-2.694061, -0.611229, 10.868138); (-2.766307, -0.654854, 10.578319); (-2.491673, -0.708221, 10.571424); (-2.425088, -0.67141, 10.866427)",0.8,0.8,0.8
4950,"(-2.277493, -0.775352, 10.26666); (-2.213263, -0.746086, 10.56472); (-2.491673, -0.708221, 10.571424); (-2.558769, -0.732918, 10.275559)",0.8,0.8,0.8
4951,"(-2.491673, -0.708221, 10.571424); (-2.766307, -0.654854, 10.578319); (-2.837659, -0.678741, 10.285326); (-2.558769, -0.732918, 10.275559)",0.8,0.8,0.8
4952,"(-2.149435, -0.703712, 10.862279); (-2.425088, -0.67141, 10.866427); (-2.491673, -0.708221, 10.571424); (-2.213263, -0.746086, 10.56472)",0.8,0.8,0.8
4953,"(-2.694061, -0.611229, 10.868138); (-2.954575, -0.531502, 10.872065); (-3.034319, -0.580841, 10.587216); (-2.766307, -0.654854, 10.578319)",0.8,0.8,0.8
4954,"(-2.361177, -0.619003, 11.159361); (-2.626435, -0.561577, 11.156353); (-2.694061, -0.611229, 10.868138); (-2.425088, -0.67141, 10.866427)",0.8,0.8,0.8
4955,"(-0.79966, 15.065811, -8.508319); (-0.57284, 15.061935, -8.347117); (-0.588055, 14.789589, -8.332593); (-0.81301, 14.794357, -8.496132)",0.8,0.8,0.8
4956,"(-0.588055, 14.789589, -8.332593); (-0.57284, 15.061935, -8.347117); (-0.362338, 15.060555, -8.165779); (-0.383348, 14.787476, -8.145168)",0.8,0.8,0.8
4957,"(-0.284759, -0.877296, -4.918359); (0.000899, -0.822151, -4.990162); (0.077991, -0.828415, -4.707858); (-0.207695, -0.882141, -4.638031)",0.8,0.8,0.8
4958,"(-0.573561, -0.918526, -4.845951); (-0.284759, -0.877296, -4.918359); (-0.207695, -0.882141, -4.638031); (-0.496355, -0.921967, -4.56723)",0.8,0.8,0.8
4959,"(-0.573561, -0.918526, -4.845951); (-0.496355, -0.921967, -4.56723); (-0.787953, -0.937439, -4.495826); (-0.865458, -0.936516, -4.773158)",0.8,0.8,0.8
4960,"(-0.360964, -0.871613, -5.198831); (-0.284759, -0.877296, -4.918359); (-0.573561, -0.918526, -4.845951); (-0.649731, -0.912506, -5.124644)",0.8,0.8,0.8
4961,"(-0.573561, -0.918526, -4.845951); (-0.865458, -0.936516, -4.773158); (-0.941589, -0.931732, -5.050423); (-0.649731, -0.912506, -5.124644)",0.8,0.8,0.8
4962,"(-0.418203, -0.923477, -4.288578); (-0.709185, -0.936966, -4.218513); (-0.787953, -0.937439, -4.495826); (-0.496355, -0.921967, -4.56723)",0.8,0.8,0.8
4963,"(-1.001091, -0.935158, -4.148538); (-1.080742, -0.938461, -4.424758); (-0.787953, -0.937439, -4.495826); (-0.709185, -0.936966, -4.218513)",0.8,0.8,0.8
4964,"(-0.787953, -0.937439, -4.495826); (-1.080742, -0.938461, -4.424758); (-1.158789, -0.942787, -4.700985); (-0.865458, -0.936516, -4.773158)",0.8,0.8,0.8
4965,"(-0.418203, -0.923477, -4.288578); (-0.339111, -0.924561, -4.010106); (-0.629361, -0.935356, -3.941284); (-0.709185, -0.936966, -4.218513)",0.8,0.8,0.8
4966,"(-0.837155, 8.803215, -7.766738); (-0.656578, 8.790657, -7.533891); (-0.662516, 8.520302, -7.543618); (-0.843514, 8.533485, -7.77786)",0.8,0.8,0.8
4967,"(-0.459583, 8.779434, -7.311501); (-0.468394, 8.508614, -7.317); (-0.662516, 8.520302, -7.543618); (-0.656578, 8.790657, -7.533891)",0.8,0.8,0.8
4968,"(1.664221, 3.176384, 6.779652); (1.646469, 3.272949, 6.512626); (1.443171, 3.394051, 6.59973); (1.45805, 3.290489, 6.865815)",0.8,0.8,0.8
4969,"(1.443171, 3.394051, 6.59973); (1.431565, 3.503677, 6.334894); (1.230542, 3.62748, 6.423904); (1.241008, 3.513161, 6.688193)",0.8,0.8,0.8
4970,"(1.664221, 3.176384, 6.779652); (1.682249, 3.082542, 7.04634); (1.88821, 2.966713, 6.960197); (1.865569, 3.051697, 6.692208)",0.8,0.8,0.8
4971,"(1.664221, 3.176384, 6.779652); (1.45805, 3.290489, 6.865815); (1.474221, 3.191338, 7.13246); (1.682249, 3.082542, 7.04634)",0.8,0.8,0.8
4972,"(-2.633915, -0.887833, -5.533864); (-2.695267, -0.886642, -5.812865); (-2.399652, -0.925842, -5.871352); (-2.335839, -0.926331, -5.596146)",0.8,0.8,0.8
4973,"(-2.751245, -0.88176, -6.091346); (-2.457923, -0.922745, -6.14811); (-2.399652, -0.925842, -5.871352); (-2.695267, -0.886642, -5.812865)",0.8,0.8,0.8
4974,"(-2.335839, -0.926331, -5.596146); (-2.399652, -0.925842, -5.871352); (-2.103409, -0.947365, -5.937469); (-2.038905, -0.949112, -5.66242)",0.8,0.8,0.8
4975,"(-2.103409, -0.947365, -5.937469); (-2.164779, -0.942062, -6.211302); (-1.87259, -0.937233, -6.281496); (-1.809252, -0.945717, -6.007453)",0.8,0.8,0.8
4976,"(-2.103409, -0.947365, -5.937469); (-1.809252, -0.945717, -6.007453); (-1.743351, -0.95047, -5.73253); (-2.038905, -0.949112, -5.66242)",0.8,0.8,0.8
4977,"(-2.335839, -0.926331, -5.596146); (-2.268573, -0.925018, -5.319949); (-2.566754, -0.887726, -5.256518); (-2.633915, -0.887833, -5.533864)",0.8,0.8,0.8
4978,"(-1.971207, -0.949409, -5.386818); (-2.268573, -0.925018, -5.319949); (-2.335839, -0.926331, -5.596146); (-2.038905, -0.949112, -5.66242)",0.8,0.8,0.8
4979,"(-3.246736, 0.693504, -1.374356); (-3.394116, 0.937622, -1.347059); (-3.472032, 0.923851, -1.608099); (-3.33085, 0.674683, -1.634666)",0.8,0.8,0.8
4980,"(-3.519259, 1.194954, -1.320832); (-3.588991, 1.186203, -1.583474); (-3.472032, 0.923851, -1.608099); (-3.394116, 0.937622, -1.347059)",0.8,0.8,0.8
4981,"(-3.419944, 0.652725, -1.895364); (-3.33085, 0.674683, -1.634666); (-3.472032, 0.923851, -1.608099); (-3.555741, 0.906517, -1.869613)",0.8,0.8,0.8
4982,"(-3.163874, 0.443367, -1.664737); (-3.076971, 0.466019, -1.403882); (-3.246736, 0.693504, -1.374356); (-3.33085, 0.674683, -1.634666)",0.8,0.8,0.8
4983,"(-3.246736, 0.693504, -1.374356); (-3.166771, 0.709633, -1.114697); (-3.324795, 0.945335, -1.085216); (-3.394116, 0.937622, -1.347059)",0.8,0.8,0.8
4984,"(1.951227, 3.593529, 4.734384); (2.128519, 3.415482, 4.643569); (2.097951, 3.495987, 4.369051); (1.928189, 3.68425, 4.461774)",0.8,0.8,0.8
4985,"(1.906559, 3.77684, 4.188574); (1.928189, 3.68425, 4.461774); (2.097951, 3.495987, 4.369051); (2.071086, 3.580368, 4.094841)",0.8,0.8,0.8
4986,"(2.299712, 3.22908, 4.553107); (2.266603, 3.303871, 4.278654); (2.097951, 3.495987, 4.369051); (2.128519, 3.415482, 4.643569)",0.8,0.8,0.8
4987,"(1.951227, 3.593529, 4.734384); (1.928189, 3.68425, 4.461774); (1.754327, 3.8666, 4.555773); (1.769467, 3.764771, 4.826007)",0.8,0.8,0.8
4988,"(1.399541, 4.094727, 5.014612); (1.587405, 3.933479, 4.919957); (1.574021, 4.04129, 4.650735); (1.400271, 4.219055, 4.750218)",0.8,0.8,0.8
4989,"(1.574021, 4.04129, 4.650735); (1.587405, 3.933479, 4.919957); (1.769467, 3.764771, 4.826007); (1.754327, 3.8666, 4.555773)",0.8,0.8,0.8
4990,"(1.739937, 3.968964, 4.284328); (1.564734, 4.151817, 4.380774); (1.574021, 4.04129, 4.650735); (1.754327, 3.8666, 4.555773)",0.8,0.8,0.8
4991,"(2.573025, -0.395653, 0.418205); (2.5269, -0.396828, 0.134577); (2.721635, -0.176369, 0.115794); (2.765846, -0.174118, 0.400034)",0.8,0.8,0.8
4992,"(2.765846, -0.174118, 0.400034); (2.721635, -0.176369, 0.115794); (2.882503, 0.072365, 0.106157); (2.930475, 0.070961, 0.39011)",0.8,0.8,0.8
4993,"(2.882503, 0.072365, 0.106157); (2.721635, -0.176369, 0.115794); (2.670657, -0.176277, -0.168936); (2.835661, 0.071732, -0.178997)",0.8,0.8,0.8
4994,"(2.969918, 0.341125, -0.179427); (3.019832, 0.338501, 0.104512); (2.882503, 0.072365, 0.106157); (2.835661, 0.071732, -0.178997)",0.8,0.8,0.8
4995,"(2.882503, 0.072365, 0.106157); (3.019832, 0.338501, 0.104512); (3.064781, 0.335808, 0.388211); (2.930475, 0.070961, 0.39011)",0.8,0.8,0.8
4996,"(2.670657, -0.176277, -0.168936); (2.721635, -0.176369, 0.115794); (2.5269, -0.396828, 0.134577); (2.471955, -0.395531, -0.149234)",0.8,0.8,0.8
4997,"(2.407216, -0.389908, -0.431163); (2.608819, -0.171715, -0.451939); (2.670657, -0.176277, -0.168936); (2.471955, -0.395531, -0.149234)",0.8,0.8,0.8
4998,"(2.5269, -0.396828, 0.134577); (2.573025, -0.395653, 0.418205); (2.34481, -0.580009, 0.445994); (2.293303, -0.577324, 0.164236)",0.8,0.8,0.8
4999,"(-3.750842, 5.241943, 3.815723); (-3.793712, 5.387459, 3.561824); (-3.897393, 5.130074, 3.520436); (-3.850861, 4.988075, 3.773629)",0.8,0.8,0.8
5000,"(-3.574897, 5.326996, 4.102673); (-3.615482, 5.479149, 3.849947); (-3.750842, 5.241943, 3.815723); (-3.708689, 5.094727, 4.068871)",0.8,0.8,0.8
5001,"(-4.443844, 1.05677, 9.849986); (-4.365918, 1.017365, 10.123266); (-4.324439, 1.269157, 10.135736); (-4.404352, 1.315369, 9.86371)",0.8,0.8,0.8
5002,"(-4.324439, 1.269157, 10.135736); (-4.240183, 1.222244, 10.404899); (-4.175385, 1.457008, 10.417624); (-4.260787, 1.513092, 10.149629)",0.8,0.8,0.8
5003,"(0.845521, 11.579048, -5.515667); (0.733177, 11.561722, -5.772198); (0.72193, 11.842255, -5.781044); (0.834699, 11.860191, -5.525694)",0.8,0.8,0.8
5004,"(0.860285, 11.297745, -5.506842); (0.845521, 11.579048, -5.515667); (0.929482, 11.597511, -5.248375); (0.945065, 11.315163, -5.238956)",0.8,0.8,0.8
5005,"(0.929482, 11.597511, -5.248375); (0.845521, 11.579048, -5.515667); (0.834699, 11.860191, -5.525694); (0.91921, 11.879768, -5.259372)",0.8,0.8,0.8
5006,"(1.002567, 11.33242, -4.96363); (0.945065, 11.315163, -5.238956); (0.929482, 11.597511, -5.248375); (0.987059, 11.616249, -4.973987)",0.8,0.8,0.8
5007,"(0.860285, 11.297745, -5.506842); (0.748388, 11.280922, -5.764745); (0.733177, 11.561722, -5.772198); (0.845521, 11.579048, -5.515667)",0.8,0.8,0.8
5008,"(-3.701086, 10.641319, -6.067132); (-3.697643, 10.918404, -6.078517); (-3.589986, 10.924461, -6.333559); (-3.590101, 10.646622, -6.322703)",0.8,0.8,0.8
5009,"(-3.495104, 10.930634, -6.591361); (-3.589986, 10.924461, -6.333559); (-3.594892, 11.202049, -6.348147); (-3.506659, 11.208336, -6.606929)",0.8,0.8,0.8
5010,"(-3.69287, 11.474083, -6.10754); (-3.609535, 11.479446, -6.367774); (-3.594892, 11.202049, -6.348147); (-3.692962, 11.195969, -6.091444)",0.8,0.8,0.8
5011,"(-3.594892, 11.202049, -6.348147); (-3.589986, 10.924461, -6.333559); (-3.697643, 10.918404, -6.078517); (-3.692962, 11.195969, -6.091444)",0.8,0.8,0.8
5012,"(-4.264864, 4.938377, -3.855109); (-4.310728, 5.231094, -3.813879); (-4.271851, 5.234772, -4.092401); (-4.231269, 4.942596, -4.134008)",0.8,0.8,0.8
5013,"(-4.264864, 4.938377, -3.855109); (-4.299559, 4.935104, -3.577419); (-4.34278, 5.229683, -3.53499); (-4.310728, 5.231094, -3.813879)",0.8,0.8,0.8
5014,"(-4.264864, 4.938377, -3.855109); (-4.231269, 4.942596, -4.134008); (-4.198228, 4.649162, -4.177243); (-4.225729, 4.644135, -3.898146)",0.8,0.8,0.8
5015,"(2.122577, 3.7938, 2.624116); (2.280607, 3.570259, 2.53692); (2.257574, 3.645493, 2.260685); (2.105162, 3.877174, 2.347184)",0.8,0.8,0.8
5016,"(2.280607, 3.570259, 2.53692); (2.122577, 3.7938, 2.624116); (2.141874, 3.710487, 2.900864); (2.301637, 3.491959, 2.813128)",0.8,0.8,0.8
5017,"(2.141874, 3.710487, 2.900864); (2.162576, 3.627251, 3.177285); (2.328916, 3.416794, 3.089613); (2.301637, 3.491959, 2.813128)",0.8,0.8,0.8
5018,"(2.141874, 3.710487, 2.900864); (2.122577, 3.7938, 2.624116); (1.974247, 4.021667, 2.714553); (1.984078, 3.928848, 2.990714)",0.8,0.8,0.8
5019,"(-4.169016, 13.847672, -3.700533); (-4.14517, 13.888794, -3.44191); (-4.148475, 14.162682, -3.475878); (-4.169804, 14.120766, -3.732868)",0.8,0.8,0.8
5020,"(-4.173606, 14.392311, -3.768506); (-4.169804, 14.120766, -3.732868); (-4.148475, 14.162682, -3.475878); (-4.156181, 14.434456, -3.513828)",0.8,0.8,0.8
5021,"(-4.120682, 14.483742, -3.261983); (-4.156181, 14.434456, -3.513828); (-4.148475, 14.162682, -3.475878); (-4.110372, 14.210968, -3.221859)",0.8,0.8,0.8
5022,"(1.018927, 10.312904, -2.629252); (0.924956, 10.326767, -2.348926); (0.960605, 10.032196, -2.321167); (1.067753, 10.021118, -2.602193)",0.8,0.8,0.8
5023,"(-1.183139, 11.163239, -0.020522); (-0.939308, 11.150803, -0.100819); (-0.911355, 11.464272, -0.136514); (-1.153047, 11.476845, -0.056615)",0.8,0.8,0.8
5024,"(-1.482367, -0.193527, 4.985444); (-1.200737, -0.212318, 4.961279); (-1.175621, -0.243469, 5.24368); (-1.459419, -0.232712, 5.267658)",0.8,0.8,0.8
5025,"(-0.918492, -0.23423, 4.932897); (-0.891661, -0.259254, 5.215397); (-1.175621, -0.243469, 5.24368); (-1.200737, -0.212318, 4.961279)",0.8,0.8,0.8
5026,"(-1.175621, -0.243469, 5.24368); (-0.891661, -0.259254, 5.215397); (-0.865418, -0.281235, 5.498797); (-1.151131, -0.276825, 5.526355)",0.8,0.8,0.8
5027,"(-1.436426, -0.274429, 5.549747); (-1.459419, -0.232712, 5.267658); (-1.175621, -0.243469, 5.24368); (-1.151131, -0.276825, 5.526355)",0.8,0.8,0.8
5028,"(2.645962, 3.068497, 2.647873); (2.605568, 3.126312, 2.370799); (2.441997, 3.348015, 2.452221); (2.474587, 3.281761, 2.728926)",0.8,0.8,0.8
5029,"(2.826068, 2.859711, 2.569692); (2.872233, 2.810364, 2.847119); (3.050722, 2.600952, 2.770156); (3.002978, 2.646057, 2.49225)",0.8,0.8,0.8
5030,"(-1.688811, 6.509781, -9.23659); (-1.697522, 6.770935, -9.175742); (-1.443213, 6.762749, -9.043859); (-1.430666, 6.501274, -9.108039)",0.8,0.8,0.8
5031,"(-1.974163, 6.770874, -9.227425); (-1.697522, 6.770935, -9.175742); (-1.688811, 6.509781, -9.23659); (-1.971314, 6.50663, -9.277297)",0.8,0.8,0.8
5032,"(-1.682752, 6.245895, -9.293252); (-1.688811, 6.509781, -9.23659); (-1.430666, 6.501274, -9.108039); (-1.419225, 6.239464, -9.173497)",0.8,0.8,0.8
5033,"(-1.430666, 6.501274, -9.108039); (-1.227595, 6.479744, -8.900889); (-1.207408, 6.219048, -8.973854); (-1.419225, 6.239464, -9.173497)",0.8,0.8,0.8
5034,"(-1.682752, 6.245895, -9.293252); (-1.679477, 5.98172, -9.352026); (-1.970035, 5.976128, -9.382482); (-1.969704, 6.241226, -9.32663)",0.8,0.8,0.8
5035,"(-1.682752, 6.245895, -9.293252); (-1.969704, 6.241226, -9.32663); (-1.971314, 6.50663, -9.277297); (-1.688811, 6.509781, -9.23659)",0.8,0.8,0.8
5036,"(-1.682752, 6.245895, -9.293252); (-1.419225, 6.239464, -9.173497); (-1.408345, 5.978172, -9.24018); (-1.679477, 5.98172, -9.352026)",0.8,0.8,0.8
5037,"(-3.635557, 3.645096, 6.369946); (-3.636718, 3.768311, 6.105635); (-3.7616, 3.545769, 6.074649); (-3.766454, 3.426537, 6.340265)",0.8,0.8,0.8
5038,"(-3.7616, 3.545769, 6.074649); (-3.636718, 3.768311, 6.105635); (-3.646114, 3.896538, 5.843256); (-3.757968, 3.667549, 5.809479)",0.8,0.8,0.8
5039,"(-3.7616, 3.545769, 6.074649); (-3.865031, 3.311806, 6.040874); (-3.876013, 3.195557, 6.307148); (-3.766454, 3.426537, 6.340265)",0.8,0.8,0.8
5040,"(-3.635557, 3.645096, 6.369946); (-3.766454, 3.426537, 6.340265); (-3.776283, 3.311798, 6.607799); (-3.642195, 3.528168, 6.636668)",0.8,0.8,0.8
5041,"(-0.075437, -0.816788, -5.27279); (0.20496, -0.741615, -5.345418); (0.2823, -0.750237, -5.060571); (0.000899, -0.822151, -4.990162)",0.8,0.8,0.8
5042,"(-0.075437, -0.816788, -5.27279); (-0.151753, -0.809212, -5.555507); (0.127674, -0.732986, -5.630634); (0.20496, -0.741615, -5.345418)",0.8,0.8,0.8
5043,"(-0.151753, -0.809212, -5.555507); (-0.075437, -0.816788, -5.27279); (-0.360964, -0.871613, -5.198831); (-0.43641, -0.865173, -5.479382)",0.8,0.8,0.8
5044,"(-0.360964, -0.871613, -5.198831); (-0.075437, -0.816788, -5.27279); (0.000899, -0.822151, -4.990162); (-0.284759, -0.877296, -4.918359)",0.8,0.8,0.8
5045,"(-0.360964, -0.871613, -5.198831); (-0.649731, -0.912506, -5.124644); (-0.724802, -0.904518, -5.403242); (-0.43641, -0.865173, -5.479382)",0.8,0.8,0.8
5046,"(-0.151753, -0.809212, -5.555507); (-0.228233, -0.798691, -5.83813); (0.049688, -0.721306, -5.915822); (0.127674, -0.732986, -5.630634)",0.8,0.8,0.8
5047,"(-0.511591, -0.85527, -5.759732); (-0.228233, -0.798691, -5.83813); (-0.151753, -0.809212, -5.555507); (-0.43641, -0.865173, -5.479382)",0.8,0.8,0.8
5048,"(-1.562485, -0.636574, 7.553308); (-1.856063, -0.676682, 7.565361); (-1.884696, -0.611717, 7.280822); (-1.591649, -0.574112, 7.269423)",0.8,0.8,0.8
5049,"(-1.61738, -0.512444, 6.986119); (-1.591649, -0.574112, 7.269423); (-1.884696, -0.611717, 7.280822); (-1.90972, -0.543221, 6.997869)",0.8,0.8,0.8
5050,"(-2.152156, -0.706177, 7.57588); (-2.179808, -0.637444, 7.290446); (-1.884696, -0.611717, 7.280822); (-1.856063, -0.676682, 7.565361)",0.8,0.8,0.8
5051,"(-1.562485, -0.636574, 7.553308); (-1.529442, -0.693962, 7.839113); (-1.823045, -0.734467, 7.852264); (-1.856063, -0.676682, 7.565361)",0.8,0.8,0.8
5052,"(-1.562485, -0.636574, 7.553308); (-1.591649, -0.574112, 7.269423); (-1.299735, -0.534729, 7.254343); (-1.270775, -0.593803, 7.538079)",0.8,0.8,0.8
5053,"(-1.854643, 12.118149, -0.083815); (-2.099625, 12.107338, -0.15087); (-2.125233, 11.790627, -0.12103); (-1.880862, 11.800102, -0.063125)",0.8,0.8,0.8
5054,"(-2.079756, 12.427155, -0.169252); (-2.099625, 12.107338, -0.15087); (-1.854643, 12.118149, -0.083815); (-1.833276, 12.438377, -0.099971)",0.8,0.8,0.8
5055,"(-1.854643, 12.118149, -0.083815); (-1.880862, 11.800102, -0.063125); (-1.627901, 11.804161, -0.037877); (-1.600281, 12.122009, -0.065185)",0.8,0.8,0.8
5056,"(-3.633954, 1.823067, 0.585895); (-3.756778, 2.085251, 0.617949); (-3.767873, 2.136093, 0.361518); (-3.649808, 1.870674, 0.328926)",0.8,0.8,0.8
5057,"(-3.98817, 12.039192, -5.390897); (-4.088983, 12.050888, -5.141478); (-4.059705, 12.329147, -5.156998); (-3.973587, 12.319138, -5.410125)",0.8,0.8,0.8
5058,"(-4.059705, 12.329147, -5.156998); (-4.034045, 12.607948, -5.173651); (-3.956208, 12.598938, -5.427875); (-3.973587, 12.319138, -5.410125)",0.8,0.8,0.8
5059,"(-3.98817, 12.039192, -5.390897); (-3.973587, 12.319138, -5.410125); (-3.880999, 12.31292, -5.660882); (-3.885488, 12.032753, -5.639704)",0.8,0.8,0.8
5060,"(-3.89576, 11.752861, -5.620756); (-4.009859, 11.759552, -5.37404); (-3.98817, 12.039192, -5.390897); (-3.885488, 12.032753, -5.639704)",0.8,0.8,0.8
5061,"(-4.441915, 5.210403, -0.268444); (-4.415841, 5.524879, -0.222878); (-4.426562, 5.540192, -0.485499); (-4.450252, 5.226837, -0.532219)",0.8,0.8,0.8
5062,"(-4.028775, 2.273811, 9.937546); (-4.095189, 2.346176, 9.66894); (-4.218948, 2.113983, 9.643619); (-4.149435, 2.046646, 9.913832)",0.8,0.8,0.8
5063,"(-4.256912, 1.812569, 9.894976); (-4.149435, 2.046646, 9.913832); (-4.218948, 2.113983, 9.643619); (-4.327768, 1.870865, 9.625624)",0.8,0.8,0.8
5064,"(-4.360415, 3.27977, -8.007854); (-4.43898, 3.238983, -7.703815); (-4.374372, 3.525887, -7.64497); (-4.303827, 3.567078, -7.947351)",0.8,0.8,0.8
5065,"(-4.210006, 3.607224, -8.24555); (-4.260463, 3.321281, -8.308417); (-4.360415, 3.27977, -8.007854); (-4.303827, 3.567078, -7.947351)",0.8,0.8,0.8
5066,"(-4.407565, 2.990593, -8.064247); (-4.360415, 3.27977, -8.007854); (-4.260463, 3.321281, -8.308417); (-4.303391, 3.033669, -8.367196)",0.8,0.8,0.8
5067,"(-4.17028, 3.074585, -8.662292); (-4.303391, 3.033669, -8.367196); (-4.260463, 3.321281, -8.308417); (-4.131078, 3.360329, -8.601517)",0.8,0.8,0.8
5068,"(-4.081461, 3.643013, -8.534626); (-4.131078, 3.360329, -8.601517); (-4.260463, 3.321281, -8.308417); (-4.210006, 3.607224, -8.24555)",0.8,0.8,0.8
5069,"(-4.532809, 2.6558, -7.807783); (-4.492611, 2.948898, -7.758597); (-4.407565, 2.990593, -8.064247); (-4.445043, 2.699593, -8.115548)",0.8,0.8,0.8
5070,"(-4.43898, 3.238983, -7.703815); (-4.360415, 3.27977, -8.007854); (-4.407565, 2.990593, -8.064247); (-4.492611, 2.948898, -7.758597)",0.8,0.8,0.8
5071,"(-4.331852, 2.743515, -8.418332); (-4.445043, 2.699593, -8.115548); (-4.407565, 2.990593, -8.064247); (-4.303391, 3.033669, -8.367196)",0.8,0.8,0.8
5072,"(-4.347743, 2.451538, -8.462525); (-4.45995, 2.406044, -8.157579); (-4.445043, 2.699593, -8.115548); (-4.331852, 2.743515, -8.418332)",0.8,0.8,0.8
5073,"(-2.252748, -0.015839, -1.001446); (-2.165976, 0.013611, -0.741522); (-2.400832, 0.165474, -0.700348); (-2.485762, 0.140068, -0.959609)",0.8,0.8,0.8
5074,"(-2.575374, 0.110153, -1.218587); (-2.344495, -0.050987, -1.260411); (-2.252748, -0.015839, -1.001446); (-2.485762, 0.140068, -0.959609)",0.8,0.8,0.8
5075,"(-2.010882, -0.158432, -1.045393); (-2.252748, -0.015839, -1.001446); (-2.344495, -0.050987, -1.260411); (-2.102362, -0.194473, -1.305799)",0.8,0.8,0.8
5076,"(-2.010882, -0.158432, -1.045393); (-1.923862, -0.12709, -0.784244); (-2.165976, 0.013611, -0.741522); (-2.252748, -0.015839, -1.001446)",0.8,0.8,0.8
5077,"(-4.397617, 4.742546, 0.722308); (-4.391066, 5.054543, 0.768216); (-4.404918, 5.109703, 0.511114); (-4.411, 4.796524, 0.465067)",0.8,0.8,0.8
5078,"(-4.397617, 4.742546, 0.722308); (-4.411, 4.796524, 0.465067); (-4.396248, 4.487663, 0.419209); (-4.384391, 4.434837, 0.677035)",0.8,0.8,0.8
5079,"(-4.348838, 5.299782, 1.069736); (-4.363782, 5.368393, 0.812979); (-4.391066, 5.054543, 0.768216); (-4.373272, 4.987976, 1.02447)",0.8,0.8,0.8
5080,"(3.268344, -0.02153, 2.343914); (3.328791, -0.051559, 2.617249); (3.156186, -0.285812, 2.630081); (3.101931, -0.261505, 2.354801)",0.8,0.8,0.8
5081,"(3.393127, -0.085457, 2.890025); (3.21881, -0.317947, 2.903245); (3.156186, -0.285812, 2.630081); (3.328791, -0.051559, 2.617249)",0.8,0.8,0.8
5082,"(3.156186, -0.285812, 2.630081); (3.21881, -0.317947, 2.903245); (3.011179, -0.521858, 2.927614); (2.957174, -0.498978, 2.651367)",0.8,0.8,0.8
5083,"(3.268344, -0.02153, 2.343914); (3.216672, 0.001137, 2.068059); (3.357855, 0.259422, 2.065922); (3.412206, 0.233269, 2.34122)",0.8,0.8,0.8
